c_custkey,c_name,c_address,c_nationkey,c_phone,c_acctbal,c_mktsegment,c_comment
30806,Customer#000030806,mh90eyZA28Wv63xaXAvQfdm W4lI36hj,13,23-387-913-4836,7578.21,HOUSEHOLD,g accounts cajole under the slyly final r
30807,Customer#000030807,"JH6AEKN62fcLO5Nv,Lpj67HgjTsUK",7,17-237-274-1424,7063.06,BUILDING,c pinto beans haggle. foxes detect blithely. carefully ironic ide
30808,Customer#000030808,DrLunYez0ekbD NmiLNLVHuBwXNx8pyn4zeZ,8,18-146-967-2208,5956.79,MACHINERY,"ckly even tithes boost carefully ruthlessly ironic packages. unusual, pending excuses promise s"
30809,Customer#000030809,jMSGNhpN2vLW,22,32-301-598-9746,2797.82,MACHINERY,"uietly. unusual, regular theodolites play slyly. pending dinos against the regul"
30810,Customer#000030810,Y9BvnMrXsFFPu2n IkHcHv7ObrIeQs02SEuB9IN,7,17-330-687-1094,6919.16,AUTOMOBILE, ideas. furiously ironic sentiments affix inside the regular ideas. fluffily even packages wake slyly. quick
30811,Customer#000030811,XsxPdkBNXrf4FbUSIWj qa5CJbeKXoBqMkR1,11,21-583-176-6725,7395.62,AUTOMOBILE,furiously even instructions. slyly regular instructions lose always! carefully express theodolites haggle ac
30812,Customer#000030812,"0c5EoY,ehc32WU1sykYhC8usZi",11,21-365-246-5073,7276.83,FURNITURE,"jole bravely pending ideas. regular, unusual foxes sleep furiously even, regular ideas. quickly fi"
30813,Customer#000030813,"gac2xWHk76d3vdI5x,kLB45PoM6T",10,20-767-420-8386,1761.61,BUILDING,blithely around the excuses? quickly ironic requests are f
30814,Customer#000030814,V7dcfVDjae6MpGPs7GWMVEGSI,9,19-460-690-2251,4340.09,MACHINERY,blithely unusual accounts wake slyly. blithely un
30815,Customer#000030815,"9i50LGouGAVauTWBU,VFWZ",12,22-640-626-3690,861.21,AUTOMOBILE,ic accounts sleep quickly quickly regular foxes. requests sleep carefully regular pinto beans. un
30816,Customer#000030816,"wE1NoKZQeUMqI1Er7dZ,q3oBDy",24,34-883-247-4805,7241.34,FURNITURE,ickly final theodolites sleep according to the quickly even theodolite
30817,Customer#000030817,uVdeXfhOCUMEL83H2 wM6jYouq4u9,21,31-240-183-1927,-812.82,FURNITURE,s hinder furiously after the car
30818,Customer#000030818,snbHEjcSsg2LXxbAMCo03Ea,14,24-439-103-2586,9935.84,MACHINERY,ut the furiously even ideas. furiously regul
30819,Customer#000030819,1gQjjDnY4Y505gxZxmh5jDLOfJN Cxqc0K,9,19-798-971-4748,9672.47,MACHINERY, requests are slyly quickly ironic instructions. car
30820,Customer#000030820,GwfjCy9ceJgrqog4AD3W0LqlSWVLzp6d,11,21-349-968-7681,5262.06,AUTOMOBILE,y regular pinto beans boost furiously slyly final pinto beans. regular packages boost. fluffily furious soma
30821,Customer#000030821,",7FKsMAjvCiMvheF43JkwlTD8WkkyCMv18AK",5,15-852-432-8031,8530.91,BUILDING,"ught to boost slyly. ironic, unusual packages doze sentiments. final packages cajole fu"
30822,Customer#000030822,mzGgMT4ctjsKgemncoeWWujOX6er15FggjUSS5,6,16-307-959-2231,3112.16,MACHINERY,final instructions: packages use furiously furiously final theodol
30823,Customer#000030823,anJ26cc1tQHdCznz7Te9G42Ox,20,30-556-502-3610,-887.23,MACHINERY,lithely special requests. slyly regular platelets nag furiously unusual requests. ir
30824,Customer#000030824,"cZmqDDdy6yK2A2yc7Ldj91Hl0Asrq,3P",18,28-764-890-6551,2186.80,BUILDING,y bold excuses wake. furiously final deposits are alongside of the slyly dari
30825,Customer#000030825,EhQttRrDh586 hpsf,10,20-112-732-5815,443.86,FURNITURE,ss accounts haggle. slyly idle packages are slyly according to the quickly bold packages. 
30826,Customer#000030826,qtAt1zmbo0PZb,21,31-331-101-1826,-185.86,BUILDING, regular requests across the final excuses haggle alongside of the slyly pending
30827,Customer#000030827,hjhYne3parF2pT5nH6TrV,16,26-917-777-5156,9136.09,MACHINERY, packages. enticingly even ideas nag carefully finally ironic requests. blithely final theo
30828,Customer#000030828,"HwB9xy3hwwOhOuUJq6H7dKe9eEocYpXDp,",10,20-404-749-1474,-670.81,HOUSEHOLD,instructions. final requests cajole against the final requests. slyly special pinto beans are blithely according to
30829,Customer#000030829,"8 8,e193yAkKOBgYbct,4,mGa369x0BWg",16,26-552-525-6384,9623.19,AUTOMOBILE,ses across the regular requests integrate ironic dugouts. eve
30830,Customer#000030830,"rGP4,hVPAbynIEVLmZ8vRj7KI9x",0,10-942-444-4317,2029.79,BUILDING,quickly blithely regular packages. f
30831,Customer#000030831,4Am 00TqAarqBPDCQxjduE1r3I5IdJE4N,17,27-598-937-9087,1583.56,HOUSEHOLD,ns over the slyly even packages sleep slyly special dugouts. p
30832,Customer#000030832,62qn5oYpQ50K0PbEVNH,4,14-834-612-6300,3803.48,HOUSEHOLD,efully final instructions. permanently special accounts use furiously. blithely bold multipl
30833,Customer#000030833,"5XMlj8BkIXQPAWxk9haD,JxswnuRuzdHrOVh",7,17-120-726-6227,2086.90,MACHINERY,"ep after the regular deposits. final, regular"
30834,Customer#000030834,H5yr gI2lV8UTUGm,3,13-398-281-5622,4509.53,FURNITURE,mptotes sleep asymptotes. silent requests among the furiously ironic excuses wak
30835,Customer#000030835,"u2OKKXNc4MXbkX5a,6py3rLUKPferD2In",15,25-910-763-5983,-411.09,AUTOMOBILE,"s. slyly final requests detect slyly among the slyly final deposits. ironic, even asymptotes haggle furiously. quick"
30836,Customer#000030836,"WW U7 cLixE,KJ3mHKYEVkzSlCM3uKzjm",4,14-831-524-7683,7703.73,FURNITURE,ly special theodolites boost blithely according to the dogged d
30837,Customer#000030837,z2AsiTnZ2fIeJ9mhNjbjqNOTZh4TCTWUAPK,10,20-665-534-2608,4613.25,HOUSEHOLD,the fluffily final requests affix carefully across the dependencies. unusual 
30838,Customer#000030838,aD4wZJjbvoZ3BizUjr9DwE1z3vmS5ziDJap,9,19-127-508-9760,4948.73,BUILDING, regular accounts sleep according to the slyly even excuses. silent dinos wake thinly under the f
30839,Customer#000030839,"VuKaw3gsW ,8S",13,23-482-315-2858,270.29,HOUSEHOLD,ly after the carefully bold instructions. daring
30840,Customer#000030840,"M,5FqYcEc QF5o",14,24-898-601-5759,8717.12,AUTOMOBILE,ual instructions. regular accounts haggle slyly r
30841,Customer#000030841,"47vBB2PPO4O,9N5mK",2,12-297-584-1556,8753.13,HOUSEHOLD, furiously regular requests eat quickly careful
30842,Customer#000030842,"VvI,QQzl5JfbMwWX6YhqcEC6xDbJkhDlIGo",14,24-983-316-4055,8928.04,HOUSEHOLD,ns. furiously bold deposits across the regula
30843,Customer#000030843,CeVRyH fQ1ZrCc59Zv8P9lS3 bQfS,22,32-746-343-1246,654.60,FURNITURE,hely furiously bold accounts. close ideas ea
30844,Customer#000030844,"ZDMM ERVyb4qvd,QeQNKLr6UdtOv8eou,np5u",15,25-115-869-3382,-156.45,FURNITURE,blithely quickly silent asymptotes. furiously final waters wake about the furiously re
30845,Customer#000030845,EoWOHkc1LTl989a0T5VylcPs5ozdeiJl39iF1,1,11-839-671-4008,8497.94,BUILDING, carefully asymptotes. furiou
30846,Customer#000030846,WmGdj54fQHriQ6gdeSjNyoLa,9,19-286-804-5775,9931.83,FURNITURE, boldly regular frets are enticingly around the slyly pend
30847,Customer#000030847,"v1UL6bWLehty,hXLyJ4p6o qD",4,14-185-146-5745,8413.92,FURNITURE,pending ideas. slyly even foxes boost quickly even packages. ex
30848,Customer#000030848,tA we9YACb2rpwabU5P1,13,23-230-269-7763,5819.88,MACHINERY,"regular ideas wake regular, regular pinto beans. regular th"
30849,Customer#000030849,OyseSNEOENOFuW0pNPN3r4p4ofU,4,14-451-226-8232,800.04,MACHINERY,ges hinder. furiously permanent asymptotes cajole inside the final requests-- foxes cajole darin
30850,Customer#000030850,"6evs258Fa79xGX,p2c8o9u",0,10-166-768-3824,2179.74,MACHINERY, ironic accounts. deposits cajole above the carefully even accounts. even requests except the furiously i
30851,Customer#000030851,DJ5sBXlm qMN,20,30-751-470-9999,2782.74,MACHINERY,gular accounts. stealthily ironic accounts wake! blithely unus
30852,Customer#000030852,G9HlfonuY8JJa,0,10-262-587-2677,6410.88,HOUSEHOLD,lar instructions sleep about the express dolphins. furiously ironic pinto beans are furiously regular requests. f
30853,Customer#000030853,vUlVdQhCck,5,15-156-219-7992,633.34,MACHINERY,ounts cajole furiously about the bold accounts. unusual excuses sleep carefully throughout the even deposits. sl
30854,Customer#000030854,JT25IWdVT7yaq0N1a3n9xsUY3YyITO1AO0NWcY,21,31-626-998-6794,5413.45,FURNITURE, snooze. pending requests haggle blithely! requests cajole fluffily a
30855,Customer#000030855,3O86inShL9r,21,31-889-689-8158,870.36,FURNITURE,ely alongside of the regular foxes. carefully unusua
30856,Customer#000030856,zilIi75RMZuGQ,18,28-385-150-8444,7001.72,HOUSEHOLD,regular deposits alongside of the ironic 
30857,Customer#000030857,Fh uZvEo8dfwN0lFCGe2 4Swtc3euwE3B,5,15-213-616-4693,8896.58,HOUSEHOLD," express, even instructions hinder. unusual orbits inside the fluffily bold platelets sleep blit"
30858,Customer#000030858,"4Y99oog,kckxxKrP0NbtZcLV04Ep85GwH5x",19,29-772-326-5077,-126.31,HOUSEHOLD,"mong the slyly pending requests cajole quickly deposits. final, bold requests ca"
30859,Customer#000030859,"WjCP9PWu,nk,EkwVoJugz2b",18,28-670-269-4226,9015.45,AUTOMOBILE,"ccounts are. slyly final packages use across the silent, even foxes! carefully regul"
30860,Customer#000030860,jGy0IkwliEBQ,21,31-486-454-1124,6686.29,FURNITURE,"d the express, express courts use carefully against the"
30861,Customer#000030861,SEGlY4AYV8sce1PvPzRHChGTGwKs,2,12-201-140-9313,9456.11,MACHINERY,tect final ideas. deposits are fluffily. furiously special instructions sleep slyly ac
30862,Customer#000030862,oPd5MJDNKg6CxqRH1vLKwDOzAYMdcu,11,21-664-625-8335,9859.43,MACHINERY,"ms. carefully special instructions are regular warthogs. bold, special platelets around the final, even pin"
30863,Customer#000030863,cEleApnNloAhpt1X7joeMS76fy04Ygd0BCjTV,10,20-974-802-7459,1508.35,AUTOMOBILE,leep carefully among the deposits. carefully even foxes haggle furiously express
30864,Customer#000030864,eZzyM IAkGxuvWGX267ky0H4jg1X0,0,10-230-109-5770,4738.54,AUTOMOBILE, deposits. quickly ironic requests haggle about the furiously fina
30865,Customer#000030865,"qpTlGadld,vWMW5ufT",15,25-176-205-5657,9624.00,HOUSEHOLD,"its. quickly bold requests sleep fluffily about the packages. regular, pending packages are about the blithely spe"
30866,Customer#000030866,"UqFvO5lWX,Yjs0pcDVa3eCbF",13,23-873-210-2156,4587.94,HOUSEHOLD, accounts hang. fluffily bold theodolites sleep blithel
30867,Customer#000030867,"2YuSp,9HxU7NMiZM8ufQOA",4,14-806-557-1166,8438.52,BUILDING,ve furiously outside the quickly ironic deposits. blithely final dependencies sleep evenly about the furiously spec
30868,Customer#000030868,"6pmLMspn8gSAnT4fllWJPKTuv,Yi8D8SgIq46",19,29-448-889-7529,1284.28,MACHINERY,"ular asymptotes sleep furiously above the even, even ideas. ruthless, pending excuses "
30869,Customer#000030869,KWnamPt6jZVWX6avakHCJtazBQB1hsHr,12,22-256-833-7135,898.64,HOUSEHOLD,"s. carefully special theodolites haggle blithely final, pending accounts. p"
30870,Customer#000030870,"FTSBlD6Ztj1nXvz9d,zpDCiGUqHzBn",8,18-126-313-8114,9423.06,BUILDING,"er the instructions. ironic, special dependencies wake quickly! unusual deposits cajole quickly alongside o"
30871,Customer#000030871,dAqWPVut1vHduATCesxT8hZW,3,13-766-371-7042,4476.60,BUILDING,"ounts will have to cajole about the final, express multipliers. pinto beans alongside of the slyly pending deposits"
30872,Customer#000030872,uY7ora6uisy,18,28-280-160-2111,7291.43,AUTOMOBILE,al instructions sleep pinto beans. slyly regular requests
30873,Customer#000030873,"qzd,2o090B,",13,23-758-365-7606,5125.08,MACHINERY,"te slyly. furiously unusual foxes haggle. express, final instructions around"
30874,Customer#000030874,"rqN,MKbTfBxGeGjT82sYAxBQci",5,15-687-473-2733,5304.71,AUTOMOBILE,ites boost alongside of the slyly special packages? final packages eat blithely ar
30875,Customer#000030875,"UaRurQO z1UvynAOSx 8n02WL6UGbu,d",2,12-663-210-8730,-666.95,HOUSEHOLD,ly even dolphins. slyly ironic foxes are regularly around the regu
30876,Customer#000030876,1aQdra1o2dfY,20,30-163-795-2378,8444.10,FURNITURE, furiously final instructions. express ideas detect furiously; iron
30877,Customer#000030877,ZD5lB42cX,21,31-769-398-1237,7054.78,FURNITURE,"efully regular accounts. regular, even theo"
30878,Customer#000030878,"9SGkhKXraf9OBMYWW,3JaugbsCauigAyLKyyB7P",12,22-586-387-2260,9702.75,HOUSEHOLD,lithely. furiously final ideas above the furiously special foxes sleep blithely after the closely ironic g
30879,Customer#000030879,"SKnA5opl,ojqSbw1Kn4cM1TP",4,14-492-326-5361,8272.57,HOUSEHOLD,es are carefully bold foxes. slyly silent pinto beans sleep ironic foxes. final packages wake about the ironic
30880,Customer#000030880,"5qFbVP7 Icu,YDhb0AKt",17,27-511-704-6610,6069.32,FURNITURE,"usly permanent asymptotes. ironic, ironic packages nod furiously. fluffily unusua"
30881,Customer#000030881,U9rBpY81AU0ZleDf1cGeE,24,34-278-123-5554,2162.47,AUTOMOBILE,"posits. regular, ironic deposits nag ca"
30882,Customer#000030882,LLOLvP74Ea,4,14-477-703-8526,9648.03,AUTOMOBILE," pending, even requests. fluffily even theodoli"
30883,Customer#000030883,"soulDeIwtvuM,SZ,Vncz0T,t6Ge7MKCprxa",15,25-798-474-5614,1505.38,AUTOMOBILE,along the blithely furious packages. blithely ironic packages detect carefull
30884,Customer#000030884,"zqoLHSQyrlTzFqPoKNu6leOu0cCOtoVGPsWJ,",10,20-995-876-1747,9823.95,FURNITURE,ges sleep even packages. requests among the bo
30885,Customer#000030885,F1a102RPKKAymuTPfgM,7,17-666-533-7455,-846.64,AUTOMOBILE,"he pending, bold requests. ev"
30886,Customer#000030886,csRl AqzbBiNl,1,11-124-403-8835,2522.33,BUILDING,fluffily. slyly special excuses nag furiously. 
30887,Customer#000030887,"o lpkTY,J9waewl1,zC0AtSq",9,19-980-588-1240,7852.90,FURNITURE, slyly ironic excuses wake furiously blithely bold instructions. blithely regular theodolites boost daringly fin
30888,Customer#000030888,"g7m a9d8Ge,dKSvvp0hBOzx,",2,12-981-842-3155,3699.71,BUILDING,s sleep slyly ironic accounts. reques
30889,Customer#000030889,Idv99UO5 qXLXMWCglcV,10,20-240-502-2336,7042.83,MACHINERY,"ges detect about the bold, final deposits. packages use. carefully regular deposi"
30890,Customer#000030890,w70QAxGJM1a xpFverYkjjQTexVqQJVc,11,21-919-903-1034,6857.23,FURNITURE,ect. requests wake slyly. instructions boost across the dogged theodolites. bli
30891,Customer#000030891,jTWctUVU0LEFlFYUHJvU6scxWbvz9a,23,33-881-179-7343,422.92,FURNITURE,riously final dependencies haggle abov
30892,Customer#000030892,"JI4nKBA,mkD4D",1,11-610-791-7171,35.60,HOUSEHOLD,ly special requests wake blithely. carefully unusu
30893,Customer#000030893,ESWDI17e2pG7j,16,26-693-185-9541,2181.47,BUILDING,ithely. final asymptotes wake blithely regular 
30894,Customer#000030894,5kgXjFi7wP1,11,21-957-257-3780,9847.51,MACHINERY,fluffily final realms wake blithely. quickly final accounts wake car
30895,Customer#000030895,"VnnPb,h3B b,BC4TClKYw",3,13-911-250-6123,-836.83,BUILDING, furiously furiously regular pains. package
30896,Customer#000030896,NpcSQo14qMp 2mOZ3wXw5f,0,10-783-214-1374,2362.76,AUTOMOBILE,es. blithely final theodolites af
30897,Customer#000030897,Hz54pE rf0T4KhkrPCxYp,22,32-890-731-2352,9949.72,HOUSEHOLD,into beans. regular packages are quickly stealthily regular dependencies. furiousl
30898,Customer#000030898,9iwHU HWhm,14,24-381-884-1373,1027.17,AUTOMOBILE, use quickly doggedly ironic deposits. even deposits run slyly slyly special instructions; furiousl
30899,Customer#000030899,"8uKbocQevOF8MKegAkgyrc,cHRtmC6cqQX71",22,32-158-336-4190,2513.03,AUTOMOBILE,ronic accounts. slyly even instructions sleep fluffily against the even foxes. blithely regular courts haggle. 
30900,Customer#000030900,uAaNZvzOUCtLFhY6aqOFTZdqy8 SdjI,13,23-142-473-3695,5440.77,HOUSEHOLD,uriously even theodolites against the special pinto beans cajole idly dogged accounts. fluffily special i
30901,Customer#000030901,21oyMzmRgV QqMuNXBZ32LvBJ,18,28-611-483-5601,9093.85,BUILDING, carefully according to the carefully even deposits. carefully even ideas are carefully requests. e
30902,Customer#000030902,AsUmm8zZ7nJNRVKLEZa,6,16-358-256-7700,4398.51,AUTOMOBILE,ns? quickly ironic deposits above the carefully even ideas kindle special deposits. regular accounts would are s
30903,Customer#000030903,YmszPpidH7JKml,7,17-679-412-4856,3759.25,MACHINERY,ges. furiously regular requests wake furiously pending attainments. never ironic instruction
30904,Customer#000030904,"sRQz5bWDi7nh9UK,dIM7L",20,30-416-724-4236,6737.78,HOUSEHOLD,riously across the closely bold packages. blithely ironic escapades across the carefully regular instructions are ab
30905,Customer#000030905,hYB5yHVvUJKlHHYDxYKz8i668TXYrUG8YEvzeI,6,16-481-526-4376,5920.97,FURNITURE,ans about the requests use doggedly ruthless ideas. final accounts haggle furiously unusu
30906,Customer#000030906,"DvFpFMhkBUra3nY3OA,KHPYu nmmY,X",16,26-571-638-6849,5683.24,FURNITURE,thily special deposits. blithely blithe deposits nod blithely across the accounts. blithely final deposits wake:
30907,Customer#000030907,g7ZL886u7Pw6qLlRBvmrrwe6LyJxbO8506o,19,29-877-615-5614,3150.83,MACHINERY,ans sleep carefully express dolphins. final packages haggle fu
30908,Customer#000030908,0PAaESUSfsTdTxcf00Nkb7Vumy4LJeEn,11,21-726-945-7599,44.61,HOUSEHOLD,"ss, ironic requests. blithely express deposit"
30909,Customer#000030909,pfdbpir12etIx4Qg4CLSRP,12,22-287-539-8783,-333.77,MACHINERY,lar deposits wake fluffily among t
30910,Customer#000030910,"4MwL8OsLHWhcqCB,c8fS7v7OAxMUN",19,29-931-101-1069,9235.02,BUILDING,s asymptotes doze slyly quiet foxes. regular accounts cajole slyly always re
30911,Customer#000030911,BpoAmUMAFN5heCeKiAjueHnBDetqnPGKJ LgyBKY,5,15-334-249-2538,1030.72,MACHINERY,? furiously regular excuses a
30912,Customer#000030912,Knh1HFeKT1bTKVql1,8,18-524-308-5147,7217.43,AUTOMOBILE,"cial requests. final, even accounts cajole. furiously even accounts unwind"
30913,Customer#000030913,hexE2wkCjAsAQV1IsTd2GJSybBN,8,18-625-543-4810,4373.70,FURNITURE,otes run carefully platelets. deposits boost caref
30914,Customer#000030914,Wec1e7ZuOqZj7a6P496a75dUirhQpHgxMPONniT,13,23-857-854-5979,4722.46,HOUSEHOLD,e! slyly unusual requests haggle. quickl
30915,Customer#000030915,DlzgqYI2LLBbKpoDjaQed5 AFHEfB,17,27-797-205-9492,3426.56,HOUSEHOLD,ions. quickly regular instructions sleep sly
30916,Customer#000030916,"sCIdf,5e6q",24,34-161-369-8289,3094.69,MACHINERY, furiously regular deposits; ironic requests nag slyly into the furiou
30917,Customer#000030917,icE2wq9nfmbQA7s6iIvd3ZDH116XV,1,11-434-604-8804,2384.75,HOUSEHOLD,ess instructions are busily across the sly
30918,Customer#000030918,dWi9 vmR85QF6UmZKn6JMqO6b3aRD,6,16-387-480-3664,5468.16,FURNITURE,eep permanently beyond the ironic requests. blithely reg
30919,Customer#000030919,5G5xlUmNo 6qogEIGEUciagMS6HWaCr,9,19-750-345-2097,7318.49,AUTOMOBILE,haggle blithely even dolphins. blithely final pinto beans after the fl
30920,Customer#000030920,wcisDbSfJrivw7eE9Q lEjO1,14,24-272-956-2578,8977.62,AUTOMOBILE,ackages kindle carefully expres
30921,Customer#000030921,gcAryNYL3Uf7LKbX8V3Exl0p1n9,10,20-898-836-2912,8899.13,AUTOMOBILE,"fully final ideas doubt slyly bold deposits. closely ironic ideas integrate fluffily permanent requests. final,"
30922,Customer#000030922,v0LXZsuhzS,7,17-333-679-6876,9668.10,MACHINERY,essly blithely express accounts. furiously pen
30923,Customer#000030923,PRysfNF 5hWcrwerPs7A0 7x788Y8aoZuHQvWdVP,2,12-357-215-4078,8878.72,AUTOMOBILE,de of the accounts. ironic theodolites over the slyly silent accounts nag blithely furiously unu
30924,Customer#000030924,58eGezLCaThCYeI,21,31-411-464-1422,7720.34,FURNITURE,y express requests. fluffily regular foxes kindle fluffily
30925,Customer#000030925,8Nuw0kdUOhswlPi4UQWIo r5ZImI,10,20-647-308-7325,8745.81,FURNITURE,efully even sheaves boost furiously across the blithely ironic accounts. slyly express pac
30926,Customer#000030926,n8KVqX3WJR J6oszzFeZITs9YhDH0Yf2282dNmeb,6,16-844-500-4838,6925.49,HOUSEHOLD,ns. unusual instructions promise? final foxes sleep blithely fluffily eve
30927,Customer#000030927,"3L, q4nxxE2FH,xnNeDu M93nDdOWXN",22,32-885-383-7508,3741.04,HOUSEHOLD,ackages haggle: unusual excuses cajole among the slyly final deposits. always ironic 
30928,Customer#000030928,"Vodr,bB7p2kkSpi",14,24-736-131-2096,8712.06,HOUSEHOLD, final ideas whithout the ironic deposits haggle carefully among the slyly ironic gif
30929,Customer#000030929,6ZGuEaDXHUT9jAazz,16,26-322-892-5300,639.68,BUILDING,ely slyly regular requests. ironic deposits 
30930,Customer#000030930,l7tIUVeKTflWKWXx15CJ9qeooVsKK1l0cmw,2,12-263-900-5460,2069.83,AUTOMOBILE,ecial packages. furiously busy dependencies wake fluffily ironic asymptotes. deposits haggle care
30931,Customer#000030931,kJj1O GBysdNTr3o,0,10-442-101-6674,3564.98,HOUSEHOLD, the furiously ironic instructions
30932,Customer#000030932,DWpZcIsSbosofekg7pECO8Z,11,21-657-494-4188,8590.45,BUILDING,"its. ironic, final pinto beans after the blithely unusual ideas are slyly against the final platelets. de"
30933,Customer#000030933,"9i,3txJMv2DqFWBYaQ,YMhd 5,yNqCFoZf",20,30-910-163-4595,2713.36,BUILDING,lithely even deposits detect pending ideas. blithely ironic theodolites integrate bold theodoli
30934,Customer#000030934,ErZUEFZbVS0SNvhB,10,20-415-748-1201,6485.33,HOUSEHOLD,sauternes nag quickly. quickly ironic packages detect regular packages. instructions are furiously carefully
30935,Customer#000030935,THLfM 4mZx295mWGy6wzLfVl3w6VNJdq0TVr1xO9,24,34-682-703-6937,9050.95,FURNITURE,s according to the asymptotes haggle regular packages. ironic deposits af
30936,Customer#000030936,"df,dSC9KpV,h2IXlIZMmfhLavOR",19,29-667-245-1947,9389.16,BUILDING,the blithely special requests sleep after the carefully ironic packages. even packages across the carefully 
30937,Customer#000030937,ebszhgF4XMCKLGmIizdZtw2Ko8fnWDfb2jYCakwh,1,11-266-323-4925,6658.54,MACHINERY,"r quickly regular, unusual instructions"
30938,Customer#000030938,"6WHRs shfxyKwJM9EvoI,gFtW6",20,30-978-376-9410,5042.71,MACHINERY,ly final instructions affix flu
30939,Customer#000030939,FkbjGQOq2UJhueF4nXLZClaWB1ZI,21,31-182-400-5856,6853.58,FURNITURE,"out the regular, ironic instructions. carefully furious accounts sleep blithely close"
30940,Customer#000030940,"gTGF3ZQZDZ0FefX,qQh3Qp,z0RCjvGQG3q",23,33-600-158-9983,5170.70,AUTOMOBILE,"ckages haggle thinly. slyly regular packages integrate fluffily after the dogged, regul"
30941,Customer#000030941,"1ncNJ,wIb,JZLts9p",15,25-990-889-6856,2005.85,HOUSEHOLD,even accounts wake fluffily carefully unusua
30942,Customer#000030942,bysTKElhdg,16,26-454-232-2141,6243.89,FURNITURE,. permanently final deposits after the carefully
30943,Customer#000030943,"ejMUZ,WG1Q",4,14-926-252-6930,-958.47,BUILDING,ackages alongside of the final theodolites affix blithely blithely regular plate
30944,Customer#000030944,dytCFLkZXw 9ViHexy pphZ aEe7tO,12,22-801-676-2697,3983.96,FURNITURE,"riously careful packages promise. unusual,"
30945,Customer#000030945,8m6VjrPqoZQnVFZAs77S1zvPI1Ox8,0,10-553-617-3952,-623.52,MACHINERY,"le after the pinto beans. final, ironic foxes sleep slyly quickly final accounts; furiously iron"
30946,Customer#000030946,"UBJBijyzpT,r33,sWEWVG",1,11-913-241-9579,1435.83,MACHINERY,tealthily regular platelets boost quickly regular accounts. unusual theodolites abo
30947,Customer#000030947,C4RK5YyLwn7JEHrOAa0G,22,32-185-511-9409,6995.71,MACHINERY,ts: final packages haggle carefully blithely bold foxes. carefully ironic pinto beans detect dogge
30948,Customer#000030948,FuuUyBD1Oz0m8NHiK6IwusC4AKfyivyXg,6,16-803-817-2865,6915.35,FURNITURE,"arefully unusual dugouts above the even, bold packages wake quickly carefully"
30949,Customer#000030949,VPRPqNrXEJB0xY8X6vCitp,12,22-451-346-3337,9306.91,FURNITURE,s. ironic packages nod fluffily. slyly express packages wak
30950,Customer#000030950,n6MIWWQVTKV,2,12-486-514-8440,-730.39,FURNITURE," fluffily close, silent theodolites. blit"
30951,Customer#000030951,GuE5W9 Qf8O1,10,20-884-890-6907,9298.32,MACHINERY,dugouts. slyly pending instruct
30952,Customer#000030952,XZeK2U0L72vRQh1e6QkPiGM3aklrFASYRKDx3Hb,20,30-216-725-2852,8884.09,BUILDING, furiously ironic packages. furiously even requests use slyly according to the quickly 
30953,Customer#000030953,nYcjQM93L5nGSbdMXpaDZR,21,31-264-366-2590,9917.67,AUTOMOBILE,"inal theodolites. blithely even requests boost among the regular, special ideas. furiously final deposits us"
30954,Customer#000030954,"gMu0 lCmgVJHKys,n5sD4Ms7C6rljlMEVu8",22,32-767-122-2687,1315.07,BUILDING, wake furiously carefully bold dependencies. deposits b
30955,Customer#000030955,7kVOz9YOmlI,14,24-597-952-6831,1387.12,HOUSEHOLD,ges wake fluffily regular accounts. furiously final ins
30956,Customer#000030956,"vrtF,VAqmCuHlxKvog8s0Da6XHccgST nOXh",17,27-805-824-8059,2322.79,AUTOMOBILE, affix? silently special accounts about the final packages use carefully against the final platelets. c
30957,Customer#000030957,DULSb89EaxDkqVMbPrmyTSwyMuQLBuuhByl,5,15-778-470-6579,9037.02,FURNITURE, carefully even pains must wake quickly furiously final deposits. carefully even requests haggle
30958,Customer#000030958,VAMRsgqopPE4jpQflCv6bwShoVju6Xns,7,17-947-273-9397,6251.31,BUILDING,"s. final excuses cajole along the ironic, final instructions. blithely unusual packages serve furi"
30959,Customer#000030959,"54TXpHGOB1PKjeRlEJzCFnBJn,3duevHdTtBSpkl",7,17-948-277-1810,2815.73,AUTOMOBILE,"ld, even packages hang across the regular notornis; final, pending warthogs among the special instructions use fur"
30960,Customer#000030960,"nyRQv34T4SeqHuxWjow3RJlgHqZ,VRW7",0,10-509-921-8619,-24.92,FURNITURE,e slyly silent requests grow reg
30961,Customer#000030961,sCb4dhZt65yE8EAmBf,23,33-582-663-3201,8129.14,AUTOMOBILE,"kindle quickly. even, special ideas wake slyly carefully ironic patterns. furiously iron"
30962,Customer#000030962,5zeg38Rpsqyuh7p,12,22-174-881-6316,4465.81,FURNITURE, accounts: ruthlessly final packages are furious
30963,Customer#000030963,u8GZgxqULV42wQZ4BYJjl6jMhFiveEAxpWrg,19,29-569-892-3379,1844.49,MACHINERY,after the slyly final theodolites. slyly pending accounts alongside of the slyly even pain
30964,Customer#000030964,"R9VnjnDIDGX2,BgmUqRITn6",17,27-121-307-5007,336.35,AUTOMOBILE, deposits wake along the regularly regular accounts. blithely 
30965,Customer#000030965,usazsgZRbmZ5kh,7,17-947-109-8912,7979.07,BUILDING, in place of the deposits. slyly express requests nag slyly. furio
30966,Customer#000030966,KQsqY21xbICdlbG3iDKHlFqWfbewmXezECUt,5,15-752-228-8430,1283.38,MACHINERY, requests. blithely special accounts haggle fluffily. ironic foxes wake among the furiously unusual ideas. 
